bbl,address1,address2,zip,status1,status2,status3
1003540015,127 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003550077,138 STANTON ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003550075,142 STANTON ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003500036,156 STANTON ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003490015,157 STANTON ST,157 1/2 STANTON ST,10002,MULTIPLE DWELLING A,,
1003490016,159 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003490017,161 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003500033,162 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003490018,163 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003440149,173 STANTON ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003500080,176 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003440151,177 STANTON ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003500079,178 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003457502,192-198 STANTON ST,,10002,MULTIPLE DWELLING A,421-A,
1003440013,193-197 STANTON ST,,10002,MULTIPLE DWELLING A,,
1004270002,2-26 STANTON ST,,10002,MULTIPLE DWELLING A,,
1004170068,86-88 STANTON ST,173 ORCHARD ST,10002,MULTIPLE DWELLING A,,
1004260020,9 STANTON ST,,10002,MULTIPLE DWELLING B,,
1004120001,90-96 STANTON ST,,10002,MULTIPLE DWELLING A,,
1003480003,100 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003480005,104 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003480008,112 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003480010,116 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003480012,120 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003480013,122 SUFFOLK ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,
1003550067,157 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003550062,165 SUFFOLK ST,,10002,MULTIPLE DWELLING A,GARDEN COMPLEX,ARTICLES 14 & 15
1003500001,166 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1003500012,188 SUFFOLK ST,269-271 E HOUSTON ST,10002,MULTIPLE DWELLING A,,
1003480002,98 SUFFOLK ST,,10002,MULTIPLE DWELLING A,,
1002440040,621 WATER ST,,10002,MULTIPLE DWELLING A,,
1004480030,107 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004480028,111 1ST AVE,,10003,MULTIPLE DWELLING B,421-A,
1004490032,127 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004490031,129 1ST AVE,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1004500033,137 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004500032,139 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004500030,143 1ST AVE,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1004510038,149 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004510137,153 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004520036,165 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004520032,173 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004430035,21 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004540038,211-213 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004550037,229 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009220020,261 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009220021,263 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009220022,265 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004430032,27 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009240031,315 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009240034,321 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009240034,323 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009240034,325 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009250036,333 1ST AVE,,10003,MULTIPLE DWELLING A,,
1009250037,335 1ST AVE,,10003,MULTIPLE DWELLING B,,
1009250039,339 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004440039,39 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004440038,41 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004440034,43-49 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004450036,51 1ST AVE,,10003,MULTIPLE DWELLING A,EVICT COOP/CONDO,
1004450034,55 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004450033,57 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004450032,59 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004460035,69 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004460034,71 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004477501,85 1ST AVE,,10003,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,
1004470033,87 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004470031,91 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004470030,93 1ST AVE,,10003,MULTIPLE DWELLING A,,
1004470007,100 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004610028,101 2ND AVE,240 E 6TH ST,10003,MULTIPLE DWELLING A,,
1004620030,103 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004480001,104 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004490004,124 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004630032,125 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004630031,127 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004490006,128 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004630030,129 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004640036,139 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004640034,141 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004650055,145 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004510001,150 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004650050,151 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004510006,156 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004650047,159 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004520002,166 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004520006,170 2ND AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004530006,184 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004530007,186 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004530008,188-190 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004687501,193 2ND AVE,,10003,MULTIPLE DWELLING B,,
1004540004,198-200 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004680035,205 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004690037,213 2ND AVE,,10003,MULTIPLE DWELLING A,,
1008960023,231 2ND AVE,,10003,MULTIPLE DWELLING A,,
1008960024,235-237 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004430004,26 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004570029,31-33 2ND AVE,,10003,MULTIPLE DWELLING A,,
1009240001,310 2ND AVE,,10003,MULTIPLE DWELLING B,,
1009240004,316 2ND AVE,,10003,MULTIPLE DWELLING A,,
1008990027,317 2ND AVE,,10003,MULTIPLE DWELLING A,,
1009240064,320 2ND AVE,,10003,MULTIPLE DWELLING A,,
1009240062,324 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004580029,43 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004590035,53 2ND AVE,29 E 3RD ST,10003,MULTIPLE DWELLING A,,
1004590034,55 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004590032,57-59 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004450004,60 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004590031,61 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004590029,65 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004600040,73 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004460002,74 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004600037,77 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004470001,88 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004470003,92-94 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004470006,98 2ND AVE,,10003,MULTIPLE DWELLING A,,
1004697502,111 3RD AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008970035,157-165 3RD AVE,200 E 16TH ST,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008970044,175 3RD AVE,,10003,MULTIPLE DWELLING A,,
1008990001,205 3RD AVE,,10003,MULTIPLE DWELLING A,,
1004667501,47 3RD AVE,101 E 10TH ST,10003,MULTIPLE DWELLING A,,
1005560059,84 3RD AVE,138 E 12TH ST,10003,MULTIPLE DWELLING A,,
1005580032,92 3RD AVE,,10003,MULTIPLE DWELLING B,,
1005580032,96 3RD AVE,,10003,MULTIPLE DWELLING B,,
1004680004,97 3RD AVE,,10003,MULTIPLE DWELLING A,,
1005590009,145 4TH AVE,,10003,MULTIPLE DWELLING A,,
1005570039,80-82 4TH AVE,,10003,MULTIPLE DWELLING A,J-51,
1005560001,85 4TH AVE,,10003,MULTIPLE DWELLING A,,
1005677501,25 5TH AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005670005,29 5TH AVE,,10003,MULTIPLE DWELLING A,,
1005680004,39 5TH AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005680006,41 5TH AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005690003,45 5TH AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005690005,51 5TH AVE,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008427501,69 5TH AVE,,10003,MULTIPLE DWELLING A,,
1008460001,97 5TH AVE,,10003,MULTIPLE DWELLING A,,
1005450059,1 ASTOR PL,,10003,MULTIPLE DWELLING A,,
1004570005,,,10003,MULTIPLE DWELLING A,ROOMING HOUSE,421-A
1005570011,,,10003,MULTIPLE DWELLING A,,
1008470024,,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005440065,2-8 COOPER SQ,,10003,MULTIPLE DWELLING A,421-A,
1005440038,32 COOPER SQ,,10003,MULTIPLE DWELLING A,,
1005440038,34-36 COOPER SQ,,10003,MULTIPLE DWELLING A,,
1004660056,103 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004660054,105 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004660054,107 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004660048,111 E 10TH ST,,10003,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,
1004660047,121 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004650020,126 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004660044,127 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004660043,129 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520001,201 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520054,205 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004510014,206 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520053,209 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510016,210 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520052,211 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520051,213 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510018,214 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520050,215 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510019,216 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520049,217 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520048,219 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520046,223 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510023,224 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520044,225-227 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510024,226 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004510025,228 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520043,229 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005620001,23 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004520040,233-235 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1004520039,237 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005620044,25 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005617502,28 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005680034,3 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005620040,35 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005620036,43-47 E 10TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005620035,49 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005680033,5 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005560015,81-85 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005680031,9 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005560028,95 E 10TH ST,,10003,MULTIPLE DWELLING A,,
1005560075,113-117 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670056,211 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670055,213 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004660016,214 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004660018,218-220 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670050,221-223 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670049,225 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670048,227 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670047,229 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004670035,245 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1005680016,26 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004530001,299 E 11TH ST,174 2ND AVE,10003,MULTIPLE DWELLING A,,
1004530011,301-309 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520009,304 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520011,306 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520015,314 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520015,316 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520017,318 E 11TH ST,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1004520018,320F E 11TH ST,,10003,MULTIPLE DWELLING B,,
1004520018,320R E 11TH ST,,10003,MULTIPLE DWELLING B,,
1004520021,326 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520022,328 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520023,330 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520024,332 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520025,334 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520026,338F E 11TH ST,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1005680018,34 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520027,340 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1004520028,342 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1005630043,63-65 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1005630037,67 E 11TH ST,,10003,MULTIPLE DWELLING A,,
1005560052,126 E 12TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005580036,139 E 12TH ST,90 3RD AVE,10003,MULTIPLE DWELLING B,,
1004680001,201-213 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004680051,221 E 12TH ST,,10003,MULTIPLE DWELLING A,J-51,
1004670022,226-230 E 12TH ST,,10003,MULTIPLE DWELLING B,,
1004680046,229 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004670025,232 E 12TH ST,,10003,MULTIPLE DWELLING A,J-51,
1004680045,233 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004680044,235 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004680043,237 E 12TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005690020,28-30 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540001,301 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004530010,302 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540001,303 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004530011,304-316 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1005640001,31 E 12TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004540063,313-317 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540060,319-321 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540059,323-325 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540057,327 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540056,329 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540050,339 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1004540047,345 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1005690008,4 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1005570017,60 E 12TH ST,,10003,MULTIPLE DWELLING A,,
1005640054,77 E 12TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1005580013,110-112 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005590055,111-121 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005590043,139 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005590042,141F E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005590042,141R E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005580028,142 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005590141,143 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004680015,212 E 13TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004680017,216 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004680023,226 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004680024,228 E 13TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1004680027,236 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004680027,240 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004690042,243 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004680027,244 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004690040,245-247 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005710025,27 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540022,324 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540023,326 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004550050,329 E 13TH ST,,10003,MULTIPLE DWELLING B,,
1004540024,332-336 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004550049,333 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004550048,335 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004550047,337 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540027,338 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540029,340 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540031,342 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540032,346 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540034,350 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540035,352 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1004540036,356 E 13TH ST,,10003,MULTIPLE DWELLING A,,
1005710013,20 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960006,203 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960007,205 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960008,207 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960009,209 E 14TH ST,,10003,MULTIPLE DWELLING A,ROOMING HOUSE,
1008960010,211 E 14TH ST,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1008960011,223 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960012,225 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004690021,226-228 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004690023,230-232 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960015,231 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960017,235 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004690027,238-240 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008960020,241 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004690030,242-252 E 14TH ST,223 2ND AVE,10003,MULTIPLE DWELLING A,,
1008960021,243 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1005710018,30-32 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210008,311 E 14TH ST,,10003,MULTIPLE DWELLING A,J-51,
1009210009,313 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210010,315 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210011,317 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210012,319 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004550018,322 E 14TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1009210014,323 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210016,327 E 14TH ST,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1004550021,328-330 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210017,329 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210018,331 E 14TH ST,,10003,MULTIPLE DWELLING A,ROOMING HOUSE,
1004550023,332 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210019,333 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1004550027,338 E 14TH ST,,10003,MULTIPLE DWELLING A,GARDEN COMPLEX,
1009210024,347 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1009210025,349 E 14TH ST,,10003,MULTIPLE DWELLING A,,
1008420007,7 E 14TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008710007,105 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008710026,125 E 15TH ST,,10003,MULTIPLE DWELLING B,,
1008710029,131 E 15TH ST,,10003,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,
1008710039,145 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008960048,200 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1008970001,201 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008970008,207 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1008960039,210 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008960032,230 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008967501,240 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008967501,242 E 15TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1009210049,328 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210048,330 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210046,332 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210043,338-340 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210041,342-344 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210040,346 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1009210039,348 E 15TH ST,,10003,MULTIPLE DWELLING A,,
1008430041,10-12 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008720001,101 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008710054,132 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008710051,138 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008710050,140 E 16TH ST,,10003,MULTIPLE DWELLING B,,
1008720035,145 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008710047,146 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008977501,205-207 E 16TH ST,,10003,MULTIPLE DWELLING A,COOP/CONDO PLAN FIL,
1008440008,9-11 E 16TH ST,,10003,MULTIPLE DWELLING A,,
1008720074,104 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720073,106 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720072,108 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008460011,11 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720071,110 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720069,112 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720067,118 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008730022,125 E 17TH ST,52 IRVING PL,10003,MULTIPLE DWELLING A,,
1008730026,131 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720052,132 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008730027,133 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720051,134 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008730028,135 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008720050,136-140 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008730033,145 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008970075,200 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008980001,201 E 17TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008970071,206-208 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008980010,211 E 17TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008970067,216 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008970066,218 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008980016,225 E 17TH ST,,10003,MULTIPLE DWELLING A,HOTEL,ROOMING HOUSE
1009230015,321 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1009230020,331 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1009230021,333 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008467502,7 E 17TH ST,10 E 18TH ST,10003,MULTIPLE DWELLING A,,
1008460010,9 E 17TH ST,,10003,MULTIPLE DWELLING A,,
1008730040,150 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1008740036,153-155 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1008747501,157 E 18TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008980049,212 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1008990022,239 E 18TH ST,,10003,MULTIPLE DWELLING A,NON-EVICT COOP/COND,
1008990023,241 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1008990024,243 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009240008,307 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009230059,308 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009240009,309 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009230047,332 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009230043,340 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009240027,345 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1009230039,346-348 E 18TH ST,,10003,MULTIPLE DWELLING A,,
1008740068,116 E 19TH ST,,10003,MULTIPLE DWELLING A,,
1008740067,118 E 19TH ST,,10003,MULTIPLE DWELLING A,,
1008740058,126 E 19TH ST,,10003,MULTIPLE DWELLING A,,
